0.0,-0.017136918,-0.033222076,-0.04836455,-0.06265875,-0.076187514,-0.089035,-0.1012347,-0.1128243,-0.12387118
-0.49997118,-0.48044196,-0.4615681,-0.44328424,-0.42553478,-0.40827152,-0.39144424,-0.37503946,-0.3590397,-0.34340432
