-0.7068485,-0.7021458,-0.6999834,-0.698415,-0.6970832,-0.69576573,-0.6927043,-0.68736136,-0.6780598,-0.6596478,-0.6097194,-0.53123915,-0.508122,-0.5049858,-0.4996591,-0.49412495,-0.48389786,-0.4741751,-0.46562085,-0.45678842,-0.44966653,-0.4445513,-0.43698168,-0.43550825,-0.43653348,-0.43673602,-0.43692344,-0.43671033,-0.43705845,-0.437258,-0.43793747,-0.43823835,-0.43826172,-0.43809953,-0.4379291,-0.43703112,-0.43592235,-0.4342291,-0.43206334,-0.4310388,-0.43271106,-0.44028014,-0.45771837,-0.48207623,-0.5150256,-0.5719413,-0.63465106,-0.70365584,-0.77894807,-0.8574198,-0.93772733
-0.6783355,-0.67561215,-0.6728935,-0.6697538,-0.6663591,-0.66241413,-0.6567313,-0.6480506,-0.63422316,-0.60923946,-0.5505785,-0.44730088,-0.37977803,-0.33509445,-0.2992718,-0.27231807,-0.24620464,-0.22455339,-0.20586497,-0.18866478,-0.17307763,-0.16026755,-0.1430639,-0.13222964,-0.13126533,-0.13717002,-0.14783381,-0.16057952,-0.17491198,-0.18791416,-0.19948311,-0.20818387,-0.21371038,-0.21690606,-0.2172391,-0.21350385,-0.20727375,-0.19752015,-0.18451019,-0.1698589,-0.15900701,-0.15662636,-0.16579098,-0.1839742,-0.21095546,-0.25349602,-0.2883131,-0.31389084,-0.32822224,-0.33249393,-0.34453896
